LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CZE,GDEXPRD,TOT,PC_GDP,A,2012,1.782312212,
CZE,GDEXPRD,TOT,PC_GDP,A,2013,1.899730463,
CZE,GDEXPRD,TOT,PC_GDP,A,2014,1.972847232,
CZE,GDEXPRD,TOT,PC_GDP,A,2015,1.929233604,
CZE,GDEXPRD,TOT,PC_GDP,A,2016,1.680145245,
CZE,GDEXPRD,TOT,PC_GDP,A,2017,1.790791428,
CZE,GDEXPRD,TOT,PC_GDP,A,2018,1.930170923,
DNK,GDEXPRD,TOT,PC_GDP,A,2001,2.324664287,
DNK,GDEXPRD,TOT,PC_GDP,A,2002,2.441445604,
DNK,GDEXPRD,TOT,PC_GDP,A,2003,2.510845037,
DNK,GDEXPRD,TOT,PC_GDP,A,2004,2.419163315,
DNK,GDEXPRD,TOT,PC_GDP,A,2005,2.393372907,
DNK,GDEXPRD,TOT,PC_GDP,A,2006,2.403002599,
DNK,GDEXPRD,TOT,PC_GDP,A,2007,2.515412389,
DNK,GDEXPRD,TOT,PC_GDP,A,2008,2.773457368,
DNK,GDEXPRD,TOT,PC_GDP,A,2009,3.05514206,
DNK,GDEXPRD,TOT,PC_GDP,A,2010,2.917066277,
DNK,GDEXPRD,TOT,PC_GDP,A,2011,2.944651358,
DNK,GDEXPRD,TOT,PC_GDP,A,2012,2.981247114,
DNK,GDEXPRD,TOT,PC_GDP,A,2013,2.970481536,
DNK,GDEXPRD,TOT,PC_GDP,A,2014,2.914093489,
DNK,GDEXPRD,TOT,PC_GDP,A,2015,3.054966503,
DNK,GDEXPRD,TOT,PC_GDP,A,2016,3.092833563,
DNK,GDEXPRD,TOT,PC_GDP,A,2017,3.05015048,
DNK,GDEXPRD,TOT,PC_GDP,A,2018,3.032920376,
FIN,GDEXPRD,TOT,PC_GDP,A,2000,3.241382006,
FIN,GDEXPRD,TOT,PC_GDP,A,2001,3.193723334,
FIN,GDEXPRD,TOT,PC_GDP,A,2002,3.253077626,
FIN,GDEXPRD,TOT,PC_GDP,A,2003,3.298221405,
FIN,GDEXPRD,TOT,PC_GDP,A,2004,3.309072208,
FIN,GDEXPRD,TOT,PC_GDP,A,2005,3.323698895,
FIN,GDEXPRD,TOT,PC_GDP,A,2006,3.332155098,
FIN,GDEXPRD,TOT,PC_GDP,A,2007,3.337041567,
FIN,GDEXPRD,TOT,PC_GDP,A,2008,3.536968316,
FIN,GDEXPRD,TOT,PC_GDP,A,2009,3.734021689,
FIN,GDEXPRD,TOT,PC_GDP,A,2010,3.705320262,
FIN,GDEXPRD,TOT,PC_GDP,A,2011,3.618062809,
FIN,GDEXPRD,TOT,PC_GDP,A,2012,3.398323692,
FIN,GDEXPRD,TOT,PC_GDP,A,2013,3.271372008,
FIN,GDEXPRD,TOT,PC_GDP,A,2014,3.14750818,
FIN,GDEXPRD,TOT,PC_GDP,A,2015,2.870184761,
FIN,GDEXPRD,TOT,PC_GDP,A,2016,2.724844126,
FIN,GDEXPRD,TOT,PC_GDP,A,2017,2.734105454,
FIN,GDEXPRD,TOT,PC_GDP,A,2018,2.74592349,
FRA,GDEXPRD,TOT,PC_GDP,A,2000,2.093460978,
FRA,GDEXPRD,TOT,PC_GDP,A,2001,2.138042517,
FRA,GDEXPRD,TOT,PC_GDP,A,2002,2.174494514,
FRA,GDEXPRD,TOT,PC_GDP,A,2003,2.119937208,
FRA,GDEXPRD,TOT,PC_GDP,A,2004,2.094612844,
FRA,GDEXPRD,TOT,PC_GDP,A,2005,2.051505823,
FRA,GDEXPRD,TOT,PC_GDP,A,2006,2.050937992,
FRA,GDEXPRD,TOT,PC_GDP,A,2007,2.024512996,
FRA,GDEXPRD,TOT,PC_GDP,A,2008,2.061169195,
FRA,GDEXPRD,TOT,PC_GDP,A,2009,2.21206518,
FRA,GDEXPRD,TOT,PC_GDP,A,2010,2.178573219,
FRA,GDEXPRD,TOT,PC_GDP,A,2011,2.191614526,
FRA,GDEXPRD,TOT,PC_GDP,A,2012,2.227065823,
FRA,GDEXPRD,TOT,PC_GDP,A,2013,2.237025131,
FRA,GDEXPRD,TOT,PC_GDP,A,2014,2.27591667,
FRA,GDEXPRD,TOT,PC_GDP,A,2015,2.267030775,
FRA,GDEXPRD,TOT,PC_GDP,A,2016,2.222383891,
FRA,GDEXPRD,TOT,PC_GDP,A,2017,2.205574836,
FRA,GDEXPRD,TOT,PC_GDP,A,2018,2.200024606,
DEU,GDEXPRD,TOT,PC_GDP,A,2000,2.409817362,
DEU,GDEXPRD,TOT,PC_GDP,A,2001,2.40437244,
DEU,GDEXPRD,TOT,PC_GDP,A,2002,2.436220998,
DEU,GDEXPRD,TOT,PC_GDP,A,2003,2.474613872,
DEU,GDEXPRD,TOT,PC_GDP,A,2004,2.43518833,
DEU,GDEXPRD,TOT,PC_GDP,A,2005,2.441928279,
DEU,GDEXPRD,TOT,PC_GDP,A,2006,2.472315478,
DEU,GDEXPRD,TOT,PC_GDP,A,2007,2.460480567,
DEU,GDEXPRD,TOT,PC_GDP,A,2008,2.615133026,
DEU,GDEXPRD,TOT,PC_GDP,A,2009,2.742662559,
DEU,GDEXPRD,TOT,PC_GDP,A,2010,2.730237388,
DEU,GDEXPRD,TOT,PC_GDP,A,2011,2.805546283,
DEU,GDEXPRD,TOT,PC_GDP,A,2012,2.881655551,
DEU,GDEXPRD,TOT,PC_GDP,A,2013,2.835986547,
DEU,GDEXPRD,TOT,PC_GDP,A,2014,2.877840495,
DEU,GDEXPRD,TOT,PC_GDP,A,2015,2.930025346,
DEU,GDEXPRD,TOT,PC_GDP,A,2016,2.940989622,
DEU,GDEXPRD,TOT,PC_GDP,A,2017,3.067917512,
DEU,GDEXPRD,TOT,PC_GDP,A,2018,3.132667737,
GRC,GDEXPRD,TOT,PC_GDP,A,2001,0.559483888,
GRC,GDEXPRD,TOT,PC_GDP,A,2003,0.546536615,
GRC,GDEXPRD,TOT,PC_GDP,A,2004,0.527303336,
GRC,GDEXPRD,TOT,PC_GDP,A,2005,0.578956184,
GRC,GDEXPRD,TOT,PC_GDP,A,2006,0.561182043,
GRC,GDEXPRD,TOT,PC_GDP,A,2007,0.57654971,
GRC,GDEXPRD,TOT,PC_GDP,A,2008,0.661832067,
GRC,GDEXPRD,TOT,PC_GDP,A,2009,0.625568914,
GRC,GDEXPRD,TOT,PC_GDP,A,2010,0.598376915,
GRC,GDEXPRD,TOT,PC_GDP,A,2011,0.671962477,
GRC,GDEXPRD,TOT,PC_GDP,A,2012,0.699567292,
GRC,GDEXPRD,TOT,PC_GDP,A,2013,0.811312099,
GRC,GDEXPRD,TOT,PC_GDP,A,2014,0.833297289,
GRC,GDEXPRD,TOT,PC_GDP,A,2015,0.961207155,
GRC,GDEXPRD,TOT,PC_GDP,A,2016,0.993937565,
GRC,GDEXPRD,TOT,PC_GDP,A,2017,1.131093778,
GRC,GDEXPRD,TOT,PC_GDP,A,2018,1.17731987,
HUN,GDEXPRD,TOT,PC_GDP,A,2000,0.790957586,
HUN,GDEXPRD,TOT,PC_GDP,A,2001,0.913097859,
HUN,GDEXPRD,TOT,PC_GDP,A,2002,0.983547016,
HUN,GDEXPRD,TOT,PC_GDP,A,2003,0.918650759,
HUN,GDEXPRD,TOT,PC_GDP,A,2004,0.861230081,
HUN,GDEXPRD,TOT,PC_GDP,A,2005,0.921388158,
HUN,GDEXPRD,TOT,PC_GDP,A,2006,0.978574906,
HUN,GDEXPRD,TOT,PC_GDP,A,2007,0.955952191,
HUN,GDEXPRD,TOT,PC_GDP,A,2008,0.978742799,
HUN,GDEXPRD,TOT,PC_GDP,A,2009,1.130681514,
HUN,GDEXPRD,TOT,PC_GDP,A,2010,1.137599186,
HUN,GDEXPRD,TOT,PC_GDP,A,2011,1.186210703,
HUN,GDEXPRD,TOT,PC_GDP,A,2012,1.260691495,
HUN,GDEXPRD,TOT,PC_GDP,A,2013,1.386912396,
HUN,GDEXPRD,TOT,PC_GDP,A,2014,1.349144472,
HUN,GDEXPRD,TOT,PC_GDP,A,2015,1.346519917,
HUN,GDEXPRD,TOT,PC_GDP,A,2016,1.190070996,
HUN,GDEXPRD,TOT,PC_GDP,A,2017,1.331930105,
HUN,GDEXPRD,TOT,PC_GDP,A,2018,1.533369486,
ISL,GDEXPRD,TOT,PC_GDP,A,2000,2.578302251,
ISL,GDEXPRD,TOT,PC_GDP,A,2001,2.850099131,
ISL,GDEXPRD,TOT,PC_GDP,A,2002,2.828410861,
ISL,GDEXPRD,TOT,PC_GDP,A,2003,2.709121018,
ISL,GDEXPRD,TOT,PC_GDP,A,2005,2.68613667,
ISL,GDEXPRD,TOT,PC_GDP,A,2006,2.893897776,
ISL,GDEXPRD,TOT,PC_GDP,A,2007,2.549127865,
ISL,GDEXPRD,TOT,PC_GDP,A,2008,2.487449186,
ISL,GDEXPRD,TOT,PC_GDP,A,2009,2.595113893,
ISL,GDEXPRD,TOT,PC_GDP,A,2011,2.413666871,
ISL,GDEXPRD,TOT,PC_GDP,A,2013,1.702039938,
ISL,GDEXPRD,TOT,PC_GDP,A,2014,1.948111282,
ISL,GDEXPRD,TOT,PC_GDP,A,2015,2.197460611,
ISL,GDEXPRD,TOT,PC_GDP,A,2016,2.127689826,
ISL,GDEXPRD,TOT,PC_GDP,A,2017,2.104133474,
ISL,GDEXPRD,TOT,PC_GDP,A,2018,2.029939645,
IRL,GDEXPRD,TOT,PC_GDP,A,2000,1.084974768,
IRL,GDEXPRD,TOT,PC_GDP,A,2001,1.053061869,
IRL,GDEXPRD,TOT,PC_GDP,A,2002,1.056052088,
IRL,GDEXPRD,TOT,PC_GDP,A,2003,1.124517077,
IRL,GDEXPRD,TOT,PC_GDP,A,2004,1.17865714,
IRL,GDEXPRD,TOT,PC_GDP,A,2005,1.19280564,
IRL,GDEXPRD,TOT,PC_GDP,A,2006,1.198364926,
IRL,GDEXPRD,TOT,PC_GDP,A,2007,1.233252903,
IRL,GDEXPRD,TOT,PC_GDP,A,2008,1.387662099,
IRL,GDEXPRD,TOT,PC_GDP,A,2009,1.608199395,
IRL,GDEXPRD,TOT,PC_GDP,A,2010,1.591527086,
IRL,GDEXPRD,TOT,PC_GDP,A,2011,1.560584767,
IRL,GDEXPRD,TOT,PC_GDP,A,2012,1.561192197,
IRL,GDEXPRD,TOT,PC_GDP,A,2013,1.565802252,
IRL,GDEXPRD,TOT,PC_GDP,A,2014,1.523067224,
IRL,GDEXPRD,TOT,PC_GDP,A,2015,1.182669287,
IRL,GDEXPRD,TOT,PC_GDP,A,2016,1.168918474,
IRL,GDEXPRD,TOT,PC_GDP,A,2018,1.146469807,
ITA,GDEXPRD,TOT,PC_GDP,A,2000,1.003638383,
ITA,GDEXPRD,TOT,PC_GDP,A,2001,1.040703705,
ITA,GDEXPRD,TOT,PC_GDP,A,2002,1.081237087,
ITA,GDEXPRD,TOT,PC_GDP,A,2003,1.058942569,
ITA,GDEXPRD,TOT,PC_GDP,A,2004,1.050251357,
ITA,GDEXPRD,TOT,PC_GDP,A,2005,1.044351322,
ITA,GDEXPRD,TOT,PC_GDP,A,2006,1.084011276,
ITA,GDEXPRD,TOT,PC_GDP,A,2007,1.128991247,
ITA,GDEXPRD,TOT,PC_GDP,A,2008,1.159724428,
ITA,GDEXPRD,TOT,PC_GDP,A,2009,1.217874664,
ITA,GDEXPRD,TOT,PC_GDP,A,2010,1.217970018,
ITA,GDEXPRD,TOT,PC_GDP,A,2011,1.201548465,
ITA,GDEXPRD,TOT,PC_GDP,A,2012,1.262190426,
ITA,GDEXPRD,TOT,PC_GDP,A,2013,1.301074753,
ITA,GDEXPRD,TOT,PC_GDP,A,2014,1.338404821,
ITA,GDEXPRD,TOT,PC_GDP,A,2015,1.33850443,
ITA,GDEXPRD,TOT,PC_GDP,A,2016,1.366580991,
ITA,GDEXPRD,TOT,PC_GDP,A,2017,1.370126992,
ITA,GDEXPRD,TOT,PC_GDP,A,2018,1.392397362,
JPN,GDEXPRD,TOT,PC_GDP,A,2000,2.905686094,
JPN,GDEXPRD,TOT,PC_GDP,A,2001,2.97183048,
JPN,GDEXPRD,TOT,PC_GDP,A,2002,3.013939714,
JPN,GDEXPRD,TOT,PC_GDP,A,2003,3.042953376,
JPN,GDEXPRD,TOT,PC_GDP,A,2004,3.029518467,
JPN,GDEXPRD,TOT,PC_GDP,A,2005,3.180993824,
JPN,GDEXPRD,TOT,PC_GDP,A,2006,3.278443068,
JPN,GDEXPRD,TOT,PC_GDP,A,2007,3.339596026,
JPN,GDEXPRD,TOT,PC_GDP,A,2008,3.337179962,
JPN,GDEXPRD,TOT,PC_GDP,A,2009,3.231398506,
JPN,GDEXPRD,TOT,PC_GDP,A,2010,3.137075378,
JPN,GDEXPRD,TOT,PC_GDP,A,2011,3.244766421,
JPN,GDEXPRD,TOT,PC_GDP,A,2012,3.209083937,
JPN,GDEXPRD,TOT,PC_GDP,A,2013,3.314959827,
JPN,GDEXPRD,TOT,PC_GDP,A,2014,3.400218535,
JPN,GDEXPRD,TOT,PC_GDP,A,2015,3.281649206,
JPN,GDEXPRD,TOT,PC_GDP,A,2016,3.155217744,
JPN,GDEXPRD,TOT,PC_GDP,A,2017,3.212540351,
JPN,GDEXPRD,TOT,PC_GDP,A,2018,3.264238428,
KOR,GDEXPRD,TOT,PC_GDP,A,2000,2.125194895,
KOR,GDEXPRD,TOT,PC_GDP,A,2001,2.278647192,
KOR,GDEXPRD,TOT,PC_GDP,A,2002,2.207744259,
KOR,GDEXPRD,TOT,PC_GDP,A,2003,2.277224508,
KOR,GDEXPRD,TOT,PC_GDP,A,2004,2.442138487,
KOR,GDEXPRD,TOT,PC_GDP,A,2005,2.522896141,
KOR,GDEXPRD,TOT,PC_GDP,A,2006,2.719338038,
KOR,GDEXPRD,TOT,PC_GDP,A,2007,2.872581495,
KOR,GDEXPRD,TOT,PC_GDP,A,2008,2.988872005,
KOR,GDEXPRD,TOT,PC_GDP,A,2009,3.146685578,
KOR,GDEXPRD,TOT,PC_GDP,A,2010,3.315776721,
KOR,GDEXPRD,TOT,PC_GDP,A,2011,3.591985221,
KOR,GDEXPRD,TOT,PC_GDP,A,2012,3.850404604,
KOR,GDEXPRD,TOT,PC_GDP,A,2013,3.951238982,
KOR,GDEXPRD,TOT,PC_GDP,A,2014,4.077864757,
KOR,GDEXPRD,TOT,PC_GDP,A,2015,3.978200252,
KOR,GDEXPRD,TOT,PC_GDP,A,2016,3.987037181,
KOR,GDEXPRD,TOT,PC_GDP,A,2017,4.292055599,
KOR,GDEXPRD,TOT,PC_GDP,A,2018,4.527533698,
LUX,GDEXPRD,TOT,PC_GDP,A,2000,1.576729466,
LUX,GDEXPRD,TOT,PC_GDP,A,2003,1.625948581,
LUX,GDEXPRD,TOT,PC_GDP,A,2004,1.60261883,
LUX,GDEXPRD,TOT,PC_GDP,A,2005,1.57170714,
LUX,GDEXPRD,TOT,PC_GDP,A,2006,1.666743324,
LUX,GDEXPRD,TOT,PC_GDP,A,2007,1.591226372,
LUX,GDEXPRD,TOT,PC_GDP,A,2008,1.622929529,
LUX,GDEXPRD,TOT,PC_GDP,A,2009,1.677497099,
LUX,GDEXPRD,TOT,PC_GDP,A,2010,1.502570623,
LUX,GDEXPRD,TOT,PC_GDP,A,2011,1.462771176,
LUX,GDEXPRD,TOT,PC_GDP,A,2012,1.272673912,
LUX,GDEXPRD,TOT,PC_GDP,A,2013,1.302660068,
LUX,GDEXPRD,TOT,PC_GDP,A,2014,1.264036617,
LUX,GDEXPRD,TOT,PC_GDP,A,2015,1.272044026,
LUX,GDEXPRD,TOT,PC_GDP,A,2016,1.25831022,
LUX,GDEXPRD,TOT,PC_GDP,A,2017,1.268520652,
LUX,GDEXPRD,TOT,PC_GDP,A,2018,1.21126173,
MEX,GDEXPRD,TOT,PC_GDP,A,2000,0.306134903,
MEX,GDEXPRD,TOT,PC_GDP,A,2001,0.324179898,
MEX,GDEXPRD,TOT,PC_GDP,A,2002,0.354296178,
MEX,GDEXPRD,TOT,PC_GDP,A,2003,0.393139264,
MEX,GDEXPRD,TOT,PC_GDP,A,2004,0.388162818,
MEX,GDEXPRD,TOT,PC_GDP,A,2005,0.398438586,
MEX,GDEXPRD,TOT,PC_GDP,A,2006,0.369217256,
MEX,GDEXPRD,TOT,PC_GDP,A,2007,0.398333773,
MEX,GDEXPRD,TOT,PC_GDP,A,2008,0.443870025,
MEX,GDEXPRD,TOT,PC_GDP,A,2009,0.479538784,
MEX,GDEXPRD,TOT,PC_GDP,A,2010,0.494848584,
MEX,GDEXPRD,TOT,PC_GDP,A,2011,0.471291438,
MEX,GDEXPRD,TOT,PC_GDP,A,2012,0.420960514,
MEX,GDEXPRD,TOT,PC_GDP,A,2013,0.425028177,
MEX,GDEXPRD,TOT,PC_GDP,A,2014,0.435489806,
MEX,GDEXPRD,TOT,PC_GDP,A,2015,0.429856312,
MEX,GDEXPRD,TOT,PC_GDP,A,2016,0.38798442,
MEX,GDEXPRD,TOT,PC_GDP,A,2017,0.328431066,
MEX,GDEXPRD,TOT,PC_GDP,A,2018,0.312913879,
NLD,GDEXPRD,TOT,PC_GDP,A,2000,1.789795291,
NLD,GDEXPRD,TOT,PC_GDP,A,2001,1.796086586,
NLD,GDEXPRD,TOT,PC_GDP,A,2002,1.74543089,
NLD,GDEXPRD,TOT,PC_GDP,A,2003,1.78389657,
NLD,GDEXPRD,TOT,PC_GDP,A,2004,1.789013879,
NLD,GDEXPRD,TOT,PC_GDP,A,2005,1.77387939,
NLD,GDEXPRD,TOT,PC_GDP,A,2006,1.740667116,
NLD,GDEXPRD,TOT,PC_GDP,A,2007,1.670300564,
NLD,GDEXPRD,TOT,PC_GDP,A,2008,1.622687338,
NLD,GDEXPRD,TOT,PC_GDP,A,2009,1.665701089,
NLD,GDEXPRD,TOT,PC_GDP,A,2010,1.704039663,
NLD,GDEXPRD,TOT,PC_GDP,A,2011,1.881314735,
NLD,GDEXPRD,TOT,PC_GDP,A,2012,1.916273749,
NLD,GDEXPRD,TOT,PC_GDP,A,2013,1.929865453,
NLD,GDEXPRD,TOT,PC_GDP,A,2014,1.975677482,
NLD,GDEXPRD,TOT,PC_GDP,A,2015,1.984873799,
NLD,GDEXPRD,TOT,PC_GDP,A,2016,1.996846558,
NLD,GDEXPRD,TOT,PC_GDP,A,2017,1.983076519,
NLD,GDEXPRD,TOT,PC_GDP,A,2018,2.163741103,
NZL,GDEXPRD,TOT,PC_GDP,A,2001,1.10028591,
NZL,GDEXPRD,TOT,PC_GDP,A,2003,1.148911434,
NZL,GDEXPRD,TOT,PC_GDP,A,2005,1.120446804,
NZL,GDEXPRD,TOT,PC_GDP,A,2007,1.156567441,
NZL,GDEXPRD,TOT,PC_GDP,A,2009,1.252503205,
NZL,GDEXPRD,TOT,PC_GDP,A,2011,1.231001543,
NZL,GDEXPRD,TOT,PC_GDP,A,2013,1.154123897,
NZL,GDEXPRD,TOT,PC_GDP,A,2015,1.234101499,
NZL,GDEXPRD,TOT,PC_GDP,A,2017,1.365702421,
NOR,GDEXPRD,TOT,PC_GDP,A,2001,1.562590695,
NOR,GDEXPRD,TOT,PC_GDP,A,2002,1.629697391,
NOR,GDEXPRD,TOT,PC_GDP,A,2003,1.679579403,
NOR,GDEXPRD,TOT,PC_GDP,A,2004,1.54416103,
NOR,GDEXPRD,TOT,PC_GDP,A,2005,1.482386568,
NOR,GDEXPRD,TOT,PC_GDP,A,2006,1.455315282,
NOR,GDEXPRD,TOT,PC_GDP,A,2007,1.564574182,
NOR,GDEXPRD,TOT,PC_GDP,A,2008,1.554480283,
NOR,GDEXPRD,TOT,PC_GDP,A,2009,1.724720103,
NOR,GDEXPRD,TOT,PC_GDP,A,2010,1.649988289,
NOR,GDEXPRD,TOT,PC_GDP,A,2011,1.627123451,
NOR,GDEXPRD,TOT,PC_GDP,A,2012,1.620871827,
NOR,GDEXPRD,TOT,PC_GDP,A,2013,1.652377033,
NOR,GDEXPRD,TOT,PC_GDP,A,2014,1.715061764,
NOR,GDEXPRD,TOT,PC_GDP,A,2015,1.935260327,
NOR,GDEXPRD,TOT,PC_GDP,A,2016,2.04460213,
NOR,GDEXPRD,TOT,PC_GDP,A,2017,2.099186073,
NOR,GDEXPRD,TOT,PC_GDP,A,2018,2.072639527,
POL,GDEXPRD,TOT,PC_GDP,A,2000,0.642018971,
POL,GDEXPRD,TOT,PC_GDP,A,2001,0.622841274,
POL,GDEXPRD,TOT,PC_GDP,A,2002,0.557845989,
POL,GDEXPRD,TOT,PC_GDP,A,2003,0.538838911,
POL,GDEXPRD,TOT,PC_GDP,A,2004,0.552514195,
POL,GDEXPRD,TOT,PC_GDP,A,2005,0.562817591,
POL,GDEXPRD,TOT,PC_GDP,A,2006,0.550824208,
POL,GDEXPRD,TOT,PC_GDP,A,2007,0.561889998,
POL,GDEXPRD,TOT,PC_GDP,A,2008,0.599208592,
POL,GDEXPRD,TOT,PC_GDP,A,2009,0.660974595,
POL,GDEXPRD,TOT,PC_GDP,A,2010,0.720695663,
POL,GDEXPRD,TOT,PC_GDP,A,2011,0.745884669,
POL,GDEXPRD,TOT,PC_GDP,A,2012,0.880856744,
POL,GDEXPRD,TOT,PC_GDP,A,2013,0.870531929,
POL,GDEXPRD,TOT,PC_GDP,A,2014,0.939776684,
POL,GDEXPRD,TOT,PC_GDP,A,2015,1.003236785,
POL,GDEXPRD,TOT,PC_GDP,A,2016,0.964082384,
POL,GDEXPRD,TOT,PC_GDP,A,2017,1.034432838,
POL,GDEXPRD,TOT,PC_GDP,A,2018,1.212522822,
PRT,GDEXPRD,TOT,PC_GDP,A,2000,0.721561686,
PRT,GDEXPRD,TOT,PC_GDP,A,2001,0.764818032,
PRT,GDEXPRD,TOT,PC_GDP,A,2002,0.721834883,
PRT,GDEXPRD,TOT,PC_GDP,A,2003,0.698018754,
PRT,GDEXPRD,TOT,PC_GDP,A,2004,0.729299234,
PRT,GDEXPRD,TOT,PC_GDP,A,2005,0.757547228,
