LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUT,INFRAINVEST,RAIL,EUR,A,2014,1567000000,
AUT,INFRAINVEST,RAIL,EUR,A,2015,1549000000,
AUT,INFRAINVEST,RAIL,EUR,A,2016,1523000000,
AUT,INFRAINVEST,ROAD,EUR,A,1994,483129001.5,
AUT,INFRAINVEST,ROAD,EUR,A,1995,457000000,
AUT,INFRAINVEST,ROAD,EUR,A,1996,426000000,
AUT,INFRAINVEST,ROAD,EUR,A,1997,365000000,
AUT,INFRAINVEST,ROAD,EUR,A,1998,430000000,
AUT,INFRAINVEST,ROAD,EUR,A,1999,391000000,
AUT,INFRAINVEST,ROAD,EUR,A,2000,475000000,
AUT,INFRAINVEST,ROAD,EUR,A,2001,640000000,
AUT,INFRAINVEST,ROAD,EUR,A,2002,532000000,B
AUT,INFRAINVEST,ROAD,EUR,A,2003,650000000,
AUT,INFRAINVEST,ROAD,EUR,A,2004,720000000,
AUT,INFRAINVEST,ROAD,EUR,A,2005,687000000,
AUT,INFRAINVEST,ROAD,EUR,A,2006,802000000,
AUT,INFRAINVEST,ROAD,EUR,A,2007,870000000,
AUT,INFRAINVEST,ROAD,EUR,A,2008,875000000,
AUT,INFRAINVEST,ROAD,EUR,A,2009,665000000,
AUT,INFRAINVEST,ROAD,EUR,A,2010,390000000,
AUT,INFRAINVEST,ROAD,EUR,A,2011,303000000,
AUT,INFRAINVEST,ROAD,EUR,A,2012,327000000,
AUT,INFRAINVEST,ROAD,EUR,A,2013,363000000,
AUT,INFRAINVEST,ROAD,EUR,A,2014,453000000,
AUT,INFRAINVEST,ROAD,EUR,A,2015,455000000,
AUT,INFRAINVEST,ROAD,EUR,A,2016,444000000,
AUT,INFRAINVEST,INLAND,PC_GDP,A,1995,0.555465117,
AUT,INFRAINVEST,INLAND,PC_GDP,A,1996,0.556587653,
AUT,INFRAINVEST,INLAND,PC_GDP,A,1997,0.569615612,
AUT,INFRAINVEST,INLAND,PC_GDP,A,1998,0.717608519,
AUT,INFRAINVEST,INLAND,PC_GDP,A,1999,0.741229189,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2000,0.78368409,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2001,0.77587547,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2002,0.760358272,B
AUT,INFRAINVEST,INLAND,PC_GDP,A,2003,0.775459727,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2004,0.852904824,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2005,0.796615079,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2006,0.858024725,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2007,0.83774104,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2008,0.871794441,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2009,0.948466141,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2010,0.789802818,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2011,0.789349814,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2012,0.633290679,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2013,0.624247091,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2014,0.609494995,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2015,0.582304723,
AUT,INFRAINVEST,INLAND,PC_GDP,A,2016,0.557321587,
BEL,INFRAINVEST,RAIL,EUR,A,1994,533640390.8,
BEL,INFRAINVEST,RAIL,EUR,A,1995,668000000,
BEL,INFRAINVEST,RAIL,EUR,A,1996,537000000,
BEL,INFRAINVEST,RAIL,EUR,A,1997,635000000,
BEL,INFRAINVEST,RAIL,EUR,A,1998,637000000,
BEL,INFRAINVEST,RAIL,EUR,A,1999,764000000,
BEL,INFRAINVEST,RAIL,EUR,A,2000,1012000000,
BEL,INFRAINVEST,RAIL,EUR,A,2001,856000000,
BEL,INFRAINVEST,RAIL,EUR,A,2002,1049000000,
BEL,INFRAINVEST,RAIL,EUR,A,2003,959000000,
BEL,INFRAINVEST,RAIL,EUR,A,2004,976000000,
BEL,INFRAINVEST,RAIL,EUR,A,2005,948527538.2,B
BEL,INFRAINVEST,RAIL,EUR,A,2006,928448430.7,
BEL,INFRAINVEST,RAIL,EUR,A,2007,820740802.3,
BEL,INFRAINVEST,RAIL,EUR,A,2008,982865787.5,
BEL,INFRAINVEST,RAIL,EUR,A,2009,1404314281,
BEL,INFRAINVEST,RAIL,EUR,A,2010,1376467073,
BEL,INFRAINVEST,RAIL,EUR,A,2011,1295066303,
BEL,INFRAINVEST,RAIL,EUR,A,2012,1333431630,
BEL,INFRAINVEST,RAIL,EUR,A,2013,1200786096,
BEL,INFRAINVEST,RAIL,EUR,A,2014,1107978558,B
BEL,INFRAINVEST,RAIL,EUR,A,2015,1005993900,
BEL,INFRAINVEST,RAIL,EUR,A,2016,959083668.6,
BEL,INFRAINVEST,RAIL,EUR,A,2017,880000000,
BEL,INFRAINVEST,ROAD,EUR,A,1995,160000000,
BEL,INFRAINVEST,ROAD,EUR,A,1996,159000000,
BEL,INFRAINVEST,ROAD,EUR,A,1997,153000000,
BEL,INFRAINVEST,ROAD,EUR,A,1998,152000000,
BEL,INFRAINVEST,ROAD,EUR,A,1999,161000000,
BEL,INFRAINVEST,ROAD,EUR,A,2000,149000000,
BEL,INFRAINVEST,ROAD,EUR,A,2001,147000000,
BEL,INFRAINVEST,ROAD,EUR,A,2002,172000000,
BEL,INFRAINVEST,ROAD,EUR,A,2003,185000000,
BEL,INFRAINVEST,ROAD,EUR,A,2004,156000000,
BEL,INFRAINVEST,ROAD,EUR,A,2005,156000000,
BEL,INFRAINVEST,ROAD,EUR,A,2006,169000000,
BEL,INFRAINVEST,ROAD,EUR,A,2007,166000000,
BEL,INFRAINVEST,ROAD,EUR,A,2008,156000000,
BEL,INFRAINVEST,ROAD,EUR,A,2009,175000000,
BEL,INFRAINVEST,ROAD,EUR,A,2010,348000000,B
BEL,INFRAINVEST,ROAD,EUR,A,2011,248000000,
BEL,INFRAINVEST,ROAD,EUR,A,2012,553000000,
BEL,INFRAINVEST,ROAD,EUR,A,2013,587000000,
BEL,INFRAINVEST,ROAD,EUR,A,2014,417000000,
BEL,INFRAINVEST,ROAD,EUR,A,2015,778000000,P
BEL,INFRAINVEST,ROAD,EUR,A,2016,810000000,
BEL,INFRAINVEST,ROAD,EUR,A,2017,655906000,P
BEL,INFRAINVEST,INLAND,PC_GDP,A,1995,0.462630862,
BEL,INFRAINVEST,INLAND,PC_GDP,A,1996,0.380193978,
BEL,INFRAINVEST,INLAND,PC_GDP,A,1997,0.428820452,
BEL,INFRAINVEST,INLAND,PC_GDP,A,1998,0.391488578,
BEL,INFRAINVEST,INLAND,PC_GDP,A,1999,0.435662051,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2000,0.508477202,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2001,0.43493245,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2002,0.499518114,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2003,0.458893313,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2004,0.430181969,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2005,0.40468868,B
BEL,INFRAINVEST,INLAND,PC_GDP,A,2006,0.385550828,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2007,0.337887603,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2008,0.374751081,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2009,0.506711597,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2010,0.514506848,B
BEL,INFRAINVEST,INLAND,PC_GDP,A,2011,0.447121639,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2012,0.526046736,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2013,0.498238031,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2014,0.406906544,B
BEL,INFRAINVEST,INLAND,PC_GDP,A,2015,0.504852167,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2016,0.469571483,
BEL,INFRAINVEST,INLAND,PC_GDP,A,2017,0.40391489,P
CAN,INFRAINVEST,RAIL,EUR,A,1994,247501235.7,
CAN,INFRAINVEST,RAIL,EUR,A,1995,290775401.1,
CAN,INFRAINVEST,RAIL,EUR,A,1996,276686691.3,
CAN,INFRAINVEST,RAIL,EUR,A,1997,410932721.7,
CAN,INFRAINVEST,RAIL,EUR,A,1998,480485898.1,
CAN,INFRAINVEST,RAIL,EUR,A,1999,510815412.8,
CAN,INFRAINVEST,RAIL,EUR,A,2000,608226371.1,
CAN,INFRAINVEST,RAIL,EUR,A,2001,473786687.8,
CAN,INFRAINVEST,RAIL,EUR,A,2002,452522255.2,
CAN,INFRAINVEST,RAIL,EUR,A,2003,489886220,
CAN,INFRAINVEST,RAIL,EUR,A,2004,356215213.4,
CAN,INFRAINVEST,RAIL,EUR,A,2005,580910114.6,
CAN,INFRAINVEST,RAIL,EUR,A,2006,598230585.6,
CAN,INFRAINVEST,RAIL,EUR,A,2007,645380897.3,
CAN,INFRAINVEST,RAIL,EUR,A,2008,616943500.3,
CAN,INFRAINVEST,RAIL,EUR,A,2009,493313146.6,
CAN,INFRAINVEST,RAIL,EUR,A,2010,697402122.2,
CAN,INFRAINVEST,RAIL,EUR,A,2011,869438790.3,
CAN,INFRAINVEST,RAIL,EUR,A,2012,1044520548,
CAN,INFRAINVEST,RAIL,EUR,A,2013,1011400175,
CAN,INFRAINVEST,RAIL,EUR,A,2014,962574135.9,
CAN,INFRAINVEST,RAIL,EUR,A,2015,1063064334,
CAN,INFRAINVEST,RAIL,EUR,A,2016,768548827.1,P
CAN,INFRAINVEST,ROAD,EUR,A,1994,3431493346,
CAN,INFRAINVEST,ROAD,EUR,A,1995,3575646168,
CAN,INFRAINVEST,ROAD,EUR,A,1996,3335258780,
CAN,INFRAINVEST,ROAD,EUR,A,1997,3476681957,
CAN,INFRAINVEST,ROAD,EUR,A,1998,3158939203,
CAN,INFRAINVEST,ROAD,EUR,A,1999,3206155010,
CAN,INFRAINVEST,ROAD,EUR,A,2000,3725933489,
CAN,INFRAINVEST,ROAD,EUR,A,2001,4394605899,
CAN,INFRAINVEST,ROAD,EUR,A,2002,3983679525,
CAN,INFRAINVEST,ROAD,EUR,A,2003,3936788875,
CAN,INFRAINVEST,ROAD,EUR,A,2004,4173160173,
CAN,INFRAINVEST,ROAD,EUR,A,2005,5493144333,
CAN,INFRAINVEST,ROAD,EUR,A,2006,6777840191,
CAN,INFRAINVEST,ROAD,EUR,A,2007,7804479543,
CAN,INFRAINVEST,ROAD,EUR,A,2008,8752004104,
CAN,INFRAINVEST,ROAD,EUR,A,2009,10890108504,
CAN,INFRAINVEST,ROAD,EUR,A,2010,15378704720,
CAN,INFRAINVEST,ROAD,EUR,A,2011,15066152951,
CAN,INFRAINVEST,ROAD,EUR,A,2012,14756382316,
CAN,INFRAINVEST,ROAD,EUR,A,2013,13086085940,
CAN,INFRAINVEST,ROAD,EUR,A,2014,5108668220,B
CAN,INFRAINVEST,ROAD,EUR,A,2015,5636783395,
CAN,INFRAINVEST,ROAD,EUR,A,2016,5767147277,P
CAN,INFRAINVEST,INLAND,PC_GDP,A,1995,0.838386775,
CAN,INFRAINVEST,INLAND,PC_GDP,A,1996,0.730552156,
CAN,INFRAINVEST,INLAND,PC_GDP,A,1997,0.676290129,
CAN,INFRAINVEST,INLAND,PC_GDP,A,1998,0.646754757,
CAN,INFRAINVEST,INLAND,PC_GDP,A,1999,0.586785285,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2000,0.539106297,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2001,0.591930768,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2002,0.553027781,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2003,0.560098855,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2004,0.550189381,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2005,0.647129062,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2006,0.7039908,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2007,0.788798703,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2008,0.883828224,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2009,1.151295327,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2010,1.321676811,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2011,1.238529156,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2012,1.113721248,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2013,1.016636347,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2014,0.447492459,B
CAN,INFRAINVEST,INLAND,PC_GDP,A,2015,0.478274499,
CAN,INFRAINVEST,INLAND,PC_GDP,A,2016,0.473556236,P
CZE,INFRAINVEST,RAIL,EUR,A,1994,91962500.84,
CZE,INFRAINVEST,RAIL,EUR,A,1995,112319717.8,
CZE,INFRAINVEST,RAIL,EUR,A,1996,159803372.5,
CZE,INFRAINVEST,RAIL,EUR,A,1997,280063374.8,
CZE,INFRAINVEST,RAIL,EUR,A,1998,302455737.7,
CZE,INFRAINVEST,RAIL,EUR,A,1999,268707141.8,
CZE,INFRAINVEST,RAIL,EUR,A,2000,370746942.7,
CZE,INFRAINVEST,RAIL,EUR,A,2001,393952562.4,
CZE,INFRAINVEST,RAIL,EUR,A,2002,473793692.1,
CZE,INFRAINVEST,RAIL,EUR,A,2003,415919504.3,
CZE,INFRAINVEST,RAIL,EUR,A,2004,411744609.9,
CZE,INFRAINVEST,RAIL,EUR,A,2005,484400022.8,
CZE,INFRAINVEST,RAIL,EUR,A,2006,465026007.3,
CZE,INFRAINVEST,RAIL,EUR,A,2007,612539718,
CZE,INFRAINVEST,RAIL,EUR,A,2008,1217156136,
CZE,INFRAINVEST,RAIL,EUR,A,2009,740621739.7,
CZE,INFRAINVEST,RAIL,EUR,A,2010,563179264.6,
CZE,INFRAINVEST,RAIL,EUR,A,2011,446822182.1,
CZE,INFRAINVEST,RAIL,EUR,A,2012,381534888.5,
CZE,INFRAINVEST,RAIL,EUR,A,2013,334664758,
CZE,INFRAINVEST,RAIL,EUR,A,2014,454245019.2,
CZE,INFRAINVEST,RAIL,EUR,A,2015,1164925783,
CZE,INFRAINVEST,RAIL,EUR,A,2016,681496031,
CZE,INFRAINVEST,RAIL,EUR,A,2017,565612750.3,
CZE,INFRAINVEST,ROAD,EUR,A,1994,224198840.4,
CZE,INFRAINVEST,ROAD,EUR,A,1995,282514209.3,
CZE,INFRAINVEST,ROAD,EUR,A,1996,305765051,
CZE,INFRAINVEST,ROAD,EUR,A,1997,382031169.5,
CZE,INFRAINVEST,ROAD,EUR,A,1998,374639290.1,
CZE,INFRAINVEST,ROAD,EUR,A,1999,322285881.6,
CZE,INFRAINVEST,ROAD,EUR,A,2000,308618742.9,
CZE,INFRAINVEST,ROAD,EUR,A,2001,302459964.6,
CZE,INFRAINVEST,ROAD,EUR,A,2002,518284866.8,
CZE,INFRAINVEST,ROAD,EUR,A,2003,625637901.3,
CZE,INFRAINVEST,ROAD,EUR,A,2004,1031226395,
CZE,INFRAINVEST,ROAD,EUR,A,2005,1414691140,
CZE,INFRAINVEST,ROAD,EUR,A,2006,1491555568,
CZE,INFRAINVEST,ROAD,EUR,A,2007,1493648724,
CZE,INFRAINVEST,ROAD,EUR,A,2008,2041828599,
CZE,INFRAINVEST,ROAD,EUR,A,2009,1985424195,
CZE,INFRAINVEST,ROAD,EUR,A,2010,1719545029,
CZE,INFRAINVEST,ROAD,EUR,A,2011,1293210027,
CZE,INFRAINVEST,ROAD,EUR,A,2012,876329247.8,
CZE,INFRAINVEST,ROAD,EUR,A,2013,647511082.4,
CZE,INFRAINVEST,ROAD,EUR,A,2014,604013684,
CZE,INFRAINVEST,ROAD,EUR,A,2015,885358255.5,
CZE,INFRAINVEST,ROAD,EUR,A,2016,849231713.9,
CZE,INFRAINVEST,ROAD,EUR,A,2017,984191254.7,
CZE,INFRAINVEST,INLAND,PC_GDP,A,1995,0.86652753,
CZE,INFRAINVEST,INLAND,PC_GDP,A,1996,0.883222188,
CZE,INFRAINVEST,INLAND,PC_GDP,A,1997,1.218394619,
CZE,INFRAINVEST,INLAND,PC_GDP,A,1998,1.147415496,
CZE,INFRAINVEST,INLAND,PC_GDP,A,1999,0.977115318,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2000,1.033456852,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2001,0.934856359,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2002,1.159139692,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2003,1.193147408,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2004,1.515325668,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2005,1.741782598,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2006,1.593402183,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2007,1.532609553,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2008,2.034707241,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2009,1.874461411,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2010,1.494045119,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2011,1.074309173,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2012,0.789746182,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2013,0.627359614,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2014,0.681604965,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2015,1.226232831,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2016,0.873454013,
CZE,INFRAINVEST,INLAND,PC_GDP,A,2017,0.812162305,
DNK,INFRAINVEST,RAIL,EUR,A,1994,753496387.6,
DNK,INFRAINVEST,RAIL,EUR,A,1995,726071706.4,
DNK,INFRAINVEST,RAIL,EUR,A,1996,1033587869,
DNK,INFRAINVEST,RAIL,EUR,A,1997,872255409,
DNK,INFRAINVEST,RAIL,EUR,A,1998,818021813.9,
DNK,INFRAINVEST,RAIL,EUR,A,1999,634649523.9,
DNK,INFRAINVEST,RAIL,EUR,A,2000,563873460.5,
DNK,INFRAINVEST,RAIL,EUR,A,2001,459730012.6,
DNK,INFRAINVEST,RAIL,EUR,A,2002,478433483.6,
DNK,INFRAINVEST,RAIL,EUR,A,2003,337922403,
DNK,INFRAINVEST,RAIL,EUR,A,2004,341536848.6,
DNK,INFRAINVEST,RAIL,EUR,A,2005,240884630.4,
DNK,INFRAINVEST,RAIL,EUR,A,2006,178171629.3,
DNK,INFRAINVEST,RAIL,EUR,A,2007,232055618.2,
DNK,INFRAINVEST,RAIL,EUR,A,2008,372988197.4,
DNK,INFRAINVEST,RAIL,EUR,A,2009,356687213.8,
DNK,INFRAINVEST,RAIL,EUR,A,2010,396390589.8,
DNK,INFRAINVEST,RAIL,EUR,A,2011,862871944.9,
DNK,INFRAINVEST,RAIL,EUR,A,2012,915795695.7,
DNK,INFRAINVEST,RAIL,EUR,A,2013,996124914.5,
DNK,INFRAINVEST,RAIL,EUR,A,2014,1159371688,
DNK,INFRAINVEST,RAIL,EUR,A,2015,1308422492,
DNK,INFRAINVEST,RAIL,EUR,A,2016,1185026997,
DNK,INFRAINVEST,ROAD,EUR,A,1994,294027971.1,
DNK,INFRAINVEST,ROAD,EUR,A,1995,351844522.4,
DNK,INFRAINVEST,ROAD,EUR,A,1996,403679447.8,
DNK,INFRAINVEST,ROAD,EUR,A,1997,399577703.8,
DNK,INFRAINVEST,ROAD,EUR,A,1998,387743673.2,
DNK,INFRAINVEST,ROAD,EUR,A,1999,419468502.9,
DNK,INFRAINVEST,ROAD,EUR,A,2000,454533258.2,
DNK,INFRAINVEST,ROAD,EUR,A,2001,497034432.8,
DNK,INFRAINVEST,ROAD,EUR,A,2002,399165601.2,
DNK,INFRAINVEST,ROAD,EUR,A,2003,586620372.2,
DNK,INFRAINVEST,ROAD,EUR,A,2004,727832363.3,
DNK,INFRAINVEST,ROAD,EUR,A,2005,927707771.4,
DNK,INFRAINVEST,ROAD,EUR,A,2006,1190760279,
DNK,INFRAINVEST,ROAD,EUR,A,2007,1028882805,
DNK,INFRAINVEST,ROAD,EUR,A,2008,935622317.6,
DNK,INFRAINVEST,ROAD,EUR,A,2009,713777312.2,
DNK,INFRAINVEST,ROAD,EUR,A,2010,936593619.1,
DNK,INFRAINVEST,ROAD,EUR,A,2011,1051981693,
DNK,INFRAINVEST,ROAD,EUR,A,2012,1323651898,
DNK,INFRAINVEST,ROAD,EUR,A,2013,1046943510,
DNK,INFRAINVEST,ROAD,EUR,A,2014,1101557365,
DNK,INFRAINVEST,ROAD,EUR,A,2015,1086396911,
DNK,INFRAINVEST,ROAD,EUR,A,2016,1099470814,
DNK,INFRAINVEST,INLAND,PC_GDP,A,1995,0.761999956,
DNK,INFRAINVEST,INLAND,PC_GDP,A,1996,0.972221201,
DNK,INFRAINVEST,INLAND,PC_GDP,A,1997,0.830360282,
DNK,INFRAINVEST,INLAND,PC_GDP,A,1998,0.762486636,
DNK,INFRAINVEST,INLAND,PC_GDP,A,1999,0.631322386,
DNK,INFRAINVEST,INLAND,PC_GDP,A,2000,0.572080138,
DNK,INFRAINVEST,INLAND,PC_GDP,A,2001,0.519858902,
DNK,INFRAINVEST,INLAND,PC_GDP,A,2002,0.462393398,
DNK,INFRAINVEST,INLAND,PC_GDP,A,2003,0.478162187,
DNK,INFRAINVEST,INLAND,PC_GDP,A,2004,0.528286502,
